TEAM	144 	0.00895394736842 	143/144	99.3055555556
VTE	144 	0.00915789473684 	143/144	99.3055555556
FUTUREPF	144 	0.00934210526316 	143/144	99.3055555556
ROH	144 	0.00935855263158 	143/144	99.3055555556
MIPF	144 	0.009375 	143/144	99.3055555556
TLOGIS	144 	0.009375 	143/144	99.3055555556
WHAPF	144 	0.00950657894737 	143/144	99.3055555556
TCMC	144 	0.00953289473684 	143/144	99.3055555556
TCB	144 	0.0102467105263 	143/144	99.3055555556
TVO	144 	0.0103947368421 	143/144	99.3055555556
YUASA	144 	0.0103947368421 	143/144	99.3055555556
TPAC	144 	0.0112171052632 	143/144	99.3055555556
SAT	144 	0.0112828947368 	143/144	99.3055555556
POPF	144 	0.0114144736842 	143/144	99.3055555556
FORTH	144 	0.0114967105263 	143/144	99.3055555556
AAV	144 	0.0115 	144/144	100.0
TAPAC	144 	0.0115723684211 	143/144	99.3055555556
PB	144 	0.0119243421053 	143/144	99.3055555556
DCON	144 	0.0123947368421 	143/144	99.3055555556
NTV	144 	0.0125822368421 	143/144	99.3055555556
AGE	144 	0.0128125 	144/144	100.0
RCI	144 	0.0135032894737 	143/144	99.3055555556
THCOM	144 	0.0136513157895 	143/144	99.3055555556
CENTEL	144 	0.0140625 	144/144	100.0
BUI	144 	0.014375 	144/144	100.0
POST	144 	0.0150822368421 	143/144	99.3055555556
GENCO	144 	0.0155427631579 	143/144	99.3055555556
TLUXE	144 	0.0155592105263 	143/144	99.3055555556
TNPC	144 	0.0156907894737 	143/144	99.3055555556
VIBHA	144 	0.0158519736842 	143/144	99.3055555556
NOBLE	144 	0.0159539473684 	143/144	99.3055555556
SOLAR	144 	0.0159539473684 	143/144	99.3055555556
TCAP	144 	0.0168585526316 	143/144	99.3055555556
TMD	144 	0.0169407894737 	143/144	99.3055555556
MBKET	144 	0.0179605263158 	143/144	99.3055555556
URBNPF	144 	0.0183453947368 	143/144	99.3055555556
SAMTEL	144 	0.0183881578947 	143/144	99.3055555556
PRECHA	144 	0.0185921052632 	143/144	99.3055555556
APCS	144 	0.018625 	144/144	100.0
AYUD	144 	0.01875 	144/144	100.0
PYLON	144 	0.0188815789474 	143/144	99.3055555556
FPI	144 	0.0205098684211 	143/144	99.3055555556
DEMCO	144 	0.0206907894737 	143/144	99.3055555556
INSURE	144 	0.0207236842105 	143/144	99.3055555556
ITD	144 	0.0212664473684 	143/144	99.3055555556
SEAFCO	144 	0.0218256578947 	143/144	99.3055555556
TCIF	144 	0.021875 	143/144	99.3055555556
STANLY	144 	0.0223684210526 	143/144	99.3055555556
OISHI	144 	0.0224506578947 	143/144	99.3055555556
ARROW	144 	0.0225 	144/144	100.0
MANRIN	144 	0.0226973684211 	143/144	99.3055555556
DTCI	144 	0.0233552631579 	143/144	99.3055555556
MCS	144 	0.0248026315789 	143/144	99.3055555556
SNP	144 	0.0249177631579 	143/144	99.3055555556
OCC	144 	0.0249671052632 	143/144	99.3055555556
BKI	144 	0.025 	144/144	100.0
